amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$1,001 - $15,000","FireEye, Inc.",FALSE,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Hon. Susie Lee,FEYE,5/8/2020,purchase
"$1,001 - $15,000","FireEye, Inc.",FALSE,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Hon. Susie Lee,FEYE,5/27/2020,sale_full
"$1,001 - $15,000",First American Corporation,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FAF,4/3/2019,sale_full
"$1,001 - $15,000",First American Corporation,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FAF,1/9/2019,sale_partial
"$15,001 - $50,000","First Bancshares, Inc.",TRUE,1/3/2020,2020,FL01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013811.pdf,Hon. Matt Gaetz,FBSI,12/19/2019,sale_full
"$15,001 - $50,000","First Bancshares, Inc.",FALSE,1/3/2020,2020,FL01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013811.pdf,Hon. Matt Gaetz,FBSI,10/31/2019,exchange
"$1,001 - $15,000",First Citizens Bancshare PFD,FALSE,4/10/2020,2020,MN03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016369.pdf,Hon. Dean Phillips,--,3/5/2020,purchase
"$1,001 - $15,000",First Citizens Bancshare PFD,FALSE,1/9/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017991.pdf,Hon. Dean Phillips,--,12/16/2020,sale_partial
"$1,001 - $15,000",First Citizens Bancshare PFD,FALSE,1/9/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017991.pdf,Hon. Dean Phillips,--,12/29/2020,sale_partial
"$50,001 - $100,000",First Eagle Global Fund Class,FALSE,8/17/2021,2021,TN03,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,"Hon. Charles J. ""Chuck"" Fleischmann",SGIIX,7/29/2021,sale_full
"$1,001 - $15,000","First Financial Bankshares, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FFIN,6/24/2019,sale_full
"$50,001 - $100,000",First Florida Bank,TRUE,1/3/2020,2020,FL01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013811.pdf,Hon. Matt Gaetz,--,10/31/2019,sale_full
"$1,001 - $15,000","First Hawaiian, Inc.",FALSE,9/29/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,Hon. Lois Frankel,FHB,9/8/2020,sale_partial
"$1,001 - $15,000","First Hawaiian, Inc.",FALSE,9/29/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017402.pdf,Hon. Lois Frankel,FHB,9/10/2020,sale_full
"$15,001 - $50,000",First Horizon National Corporation,FALSE,8/10/2022,2022,TN09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021517.pdf,Hon. Steve Cohen,--,7/27/2022,purchase
"$15,001 - $50,000",First Horizon National Corporation,FALSE,7/28/2022,2022,NY27,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021398.pdf,Hon. Christopher L. Jacobs,FHN,6/21/2022,purchase
"$15,001 - $50,000",First Horizon National Corporation,FALSE,8/2/2022,2022,TN09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021467.pdf,Hon. Steve Cohen,FHN,7/27/2022,purchase
"$1,001 - $15,000",First Horizon National Corporation,FALSE,9/9/2022,2022,NY27,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021667.pdf,Hon. Christopher L. Jacobs,FHN,7/18/2022,sale_full
"$1,001 - $15,000",First Horizon National Corporation,FALSE,10/7/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019592.pdf,Hon. Zoe Lofgren,FHN,9/30/2021,purchase
"$1,001 - $15,000",First Horizon National Corporation,FALSE,6/18/2020,2020,TN09,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016812.pdf,Hon. Steve Cohen,FHN,5/11/2020,sale_full
"$1,001 - $15,000",First Horizon National Corporation,FALSE,2/25/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015037.pdf,Hon. Susie Lee,FHN,1/6/2020,sale_full
"$1,001 - $15,000",First Horizon National Corporation,FALSE,5/22/2020,2020,TN09,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf,Hon. Steve Cohen,FHN,4/17/2020,sale_full
"$1,001 - $15,000",First Horizon National Corporation,FALSE,5/22/2020,2020,TN09,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf,Hon. Steve Cohen,FHN,5/7/2020,sale_full
"$1,001 - $15,000",First Horizon National Corporation,FALSE,4/22/2020,2020,TN09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,Hon. Steve Cohen,FHN,3/26/2020,sale_full
"$1,001 - $15,000","First Interstate BancSystem, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FIBK,6/24/2019,sale_full
"$1,001 - $15,000",First Republic Bank,FALSE,1/16/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,Hon. Lois Frankel,FRC,12/9/2021,sale_partial
"$1,001 - $15,000",First Republic Bank,FALSE,6/16/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021233.pdf,Hon. Lois Frankel,FRC,5/18/2022,purchase
"$1,001 - $15,000",First Republic Bank,FALSE,5/28/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,Hon. Lois Frankel,FRC,4/27/2020,sale_partial
"$1,001 - $15,000",First Republic Bank,FALSE,4/16/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016347.pdf,Hon. Earl Blumenauer,FRC,3/26/2020,purchase
"$1,001 - $15,000",First Republic Bank,FALSE,4/1/2022,2022,OR03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,Hon. Earl Blumenauer,FRC,3/14/2022,sale_full
"$1,001 - $15,000",First Republic Bank,FALSE,5/13/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016567.pdf,Hon. Gilbert Cisneros,FRC,4/29/2020,purchase
"$1,001 - $15,000",First Republic Bank,FALSE,4/1/2022,2022,OR03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,Hon. Earl Blumenauer,FRC,2/24/2022,purchase
"$1,001 - $15,000",First Republic Bank,FALSE,3/12/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Hon. Rohit Khanna,FRC,2/11/2021,purchase
"$1,001 - $15,000",First Republic Bank,FALSE,3/12/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Hon. Rohit Khanna,FRC,2/11/2021,purchase
"$15,001 - $50,000","First Solar, Inc.",FALSE,5/28/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018720.pdf,Hon. Sara Jacobs,FSLR,4/9/2021,sale_full
"$1,001 - $15,000","First Solar, Inc.",FALSE,8/15/2021,2021,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf,Hon. Katherine M. Clark,FSLR,6/4/2021,purchase
"$1,001 - $15,000","First Solar, Inc.",FALSE,8/15/2021,2021,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf,Hon. Katherine M. Clark,FSLR,6/4/2021,purchase
"$15,001 - $50,000","First Solar, Inc.",FALSE,10/14/2021,2021,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019623.pdf,Hon. Katherine M. Clark,FSLR,9/16/2021,sale_full
"$1,001 - $15,000","First Solar, Inc.",TRUE,3/12/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018354.pdf,None Sara Jacobs,FSLR,2/19/2021,sale_partial
"$1,001 - $15,000","First Solar, Inc.",FALSE,5/5/2020,2020,VT00,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016539.pdf,Hon. Peter Welch,FSLR,4/30/2020,sale_full
"$1,001 - $15,000","First Solar, Inc.",FALSE,12/28/2020,2020,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,Hon. Katherine M. Clark,FSLR,11/5/2020,purchase
"$1,001 - $15,000","First Solar, Inc.",FALSE,12/28/2020,2020,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,Hon. Katherine M. Clark,FSLR,11/5/2020,purchase
"$15,001 - $50,000",First Trust Cloud Computing,FALSE,12/4/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017610.pdf,Hon. K. Michael Conaway,SKYY,10/16/2020,purchase
"$15,001 - $50,000",First Trust Cloud Computing,FALSE,6/9/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016729.pdf,Hon. K. Michael Conaway,SKYY,5/26/2020,purchase
"$15,001 - $50,000",First Trust Cloud Computing,FALSE,6/9/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016729.pdf,Hon. K. Michael Conaway,SKYY,5/19/2020,purchase
"$15,001 - $50,000",First Trust Cloud Computing,FALSE,6/9/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016729.pdf,Hon. K. Michael Conaway,SKYY,5/19/2020,purchase
"$15,001 - $50,000",First Trust Cloud Computing,FALSE,6/9/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016729.pdf,Hon. K. Michael Conaway,SKYY,5/19/2020,purchase
"$15,001 - $50,000",First Trust DJ Internet Index Fund,FALSE,3/25/2021,2021,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018460.pdf,Hon. K. Michael Conaway,FDN,12/10/2020,purchase
"$50,001 - $100,000",First Trust dJ Internet Index Fund,FALSE,4/6/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016346.pdf,Hon. K. Michael Conaway,FDN,2/24/2020,exchange
"$50,001 - $100,000",First Trust DJ Internet Index Fund,FALSE,4/6/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016346.pdf,Hon. K. Michael Conaway,FDN,2/24/2020,exchange
"$50,001 - $100,000",First Trust DJ Internet Index Fund,FALSE,4/6/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016346.pdf,Hon. K. Michael Conaway,FDN,3/10/2020,sale_full
"$15,001 - $50,000",First Trust DJ Internet Index Fund,FALSE,1/22/2021,2021,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018064.pdf,Hon. K. Michael Conaway,FDN,12/10/2020,purchase
"$15,001 - $50,000",First Trust DJ Internet Index Fund,FALSE,5/19/2021,2021,ID02,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018773.pdf,Hon. Michael K. Simpson,FDN,5/10/2021,sale_partial
"$100,001 - $250,000",First Trust Enhanced Short Maturity ETF,FALSE,3/17/2020,2020,OK01,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016254.pdf,Hon. Kevin Hern,FTSM,2/27/2020,purchase
"$100,001 - $250,000",First Trust High Income Long/Short Fund,FALSE,5/12/2020,2020,MI06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217211.pdf,Hon. Fred Upton,FSD,4/13/2020,purchase
"$15,001 - $50,000",First Trust High Income Long/Short Fund,FALSE,5/12/2020,2020,MI06,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217211.pdf,Hon. Fred Upton,FSD,4/13/2020,purchase
"$250,001 - $500,000",First Trust High Income Model,FALSE,7/26/2021,2021,MI06,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218167.pdf,Hon. Fred Upton,FTTGLX,6/11/2021,purchase
"$15,001 - $50,000",First Trust Innovative Tech 22,TRUE,1/13/2021,2021,ID02,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018028.pdf,Hon. Michael K. Simpson,FNRVGX,1/4/2021,sale_full
"$50,001 - $100,000",First Trust Institutional Preferred Securities and Income ETF,FALSE,12/7/2021,2021,TN09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019972.pdf,Hon. Steve Cohen,FPEI,11/18/2021,purchase
"$15,001 - $50,000",First Trust Large Cap Value AlphaDEX Fund,FALSE,9/4/2020,2020,ID02,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017295.pdf,Hon. Michael K. Simpson,FTA,8/27/2020,sale_full
"$1,001 - $15,000",First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest,FALSE,6/1/2020,2020,ID02,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016694.pdf,Hon. Michael K. Simpson,FEI,3/26/2020,purchase
"$15,001 - $50,000",First Trust Morningstar ETF,FALSE,3/10/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016198.pdf,Hon. K. Michael Conaway,FDL,2/26/2020,sale_full
"$15,001 - $50,000",First Trust Morningstar ETF,FALSE,3/10/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016198.pdf,Hon. K. Michael Conaway,FDL,2/25/2020,sale_partial
"$1,001 - $15,000",First Trust Morningstar ETF,FALSE,3/10/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016198.pdf,Hon. K. Michael Conaway,FDL,2/18/2020,sale_full
"$15,001 - $50,000",First Trust Morningstar ETF,FALSE,3/10/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016198.pdf,Hon. K. Michael Conaway,FDL,2/18/2020,sale_partial
"$50,001 - $100,000",First Trust Morningstar ETF,FALSE,4/6/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016346.pdf,Hon. K. Michael Conaway,FDL,2/24/2020,exchange
"$50,001 - $100,000",First Trust Morningstar ETF,FALSE,4/6/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016346.pdf,Hon. K. Michael Conaway,FDL,2/24/2020,exchange
"$15,001 - $50,000",FIrst Trust NASDAQ Cybersecurity ETF,FALSE,10/5/2021,2021,NY03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019577.pdf,Hon. Thomas Suozzi,CIBR,9/20/2021,sale_full
"$15,001 - $50,000",First Trust NASDAQ Cybersecurity ETF,FALSE,10/5/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017475.pdf,Hon. K. Michael Conaway,CIBR,9/21/2020,purchase
"$15,001 - $50,000",First Trust Preferred Securities and Income ETF,FALSE,2/15/2022,2022,TN09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020462.pdf,Hon. Steve Cohen,FPE,2/9/2022,purchase
"$15,001 - $50,000",First Trust Stifel Best Picks Jan 21,FALSE,5/10/2021,2021,GA01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018712.pdf,Hon. Earl Leroy Carter,--,2/9/2021,purchase
"$1,001 - $15,000",First Trust TCW Opportunistic Fixed Income ETF,FALSE,7/8/2022,2022,VA01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021344.pdf,Hon. Robert J. Wittman,FIXD,6/16/2022,sale_full
"$15,001 - $50,000",First Trust VL Dividend,FALSE,12/30/2020,2020,AR02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017855.pdf,Hon. James French Hill,FVD,11/30/2020,purchase
"$1,001 - $15,000",FirstCash Inc,FALSE,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,FCFS,11/18/2020,purchase
"$1,001 - $15,000",FirstCash Inc,FALSE,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,FCFS,11/18/2020,purchase
"$1,001 - $15,000",FirstCash Inc,FALSE,3/30/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,Hon. Michael T. McCaul,FCFS,2/2/2021,purchase
"$1,001 - $15,000",FirstCash Inc,FALSE,3/30/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,Hon. Michael T. McCaul,FCFS,2/2/2021,purchase
"$1,001 - $15,000",FirstEnergy Corp.,FALSE,3/7/2022,2022,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,Hon. Earl Blumenauer,FE,2/11/2022,purchase
"$1,001 - $15,000",FirstEnergy Corp.,FALSE,8/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,Hon. Lois Frankel,FE,7/28/2020,sale_partial
"$1,001 - $15,000",FirstEnergy Corp.,FALSE,8/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,Hon. Lois Frankel,FE,7/22/2020,sale_partial
"$1,001 - $15,000",FirstEnergy Corp.,FALSE,8/10/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017141.pdf,Hon. Earl Blumenauer,FE,7/22/2020,purchase
"$1,001 - $15,000",FirstEnergy Corp.,FALSE,7/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,Hon. Lois Frankel,FE,7/15/2020,sale_partial
"$1,001 - $15,000","Fiserv, Inc.",FALSE,3/1/2021,2021,WV01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,Hon. David B. McKinley,FISV,2/22/2021,purchase
"$1,001 - $15,000","Fiserv, Inc.",TRUE,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Hon. Susie Lee,FISV,1/13/2021,sale_full
"$1,001 - $15,000","Fiserv, Inc.",TRUE,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Hon. Susie Lee,FISV,1/12/2021,sale_partial
"$1,001 - $15,000","Fiserv, Inc.",FALSE,8/3/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,Hon. Lois Frankel,FISV,7/14/2021,sale_partial
"$1,001 - $15,000","Fiserv, Inc.",FALSE,9/28/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,Hon. Lois Frankel,FISV,9/16/2021,sale_full
"$1,001 - $15,000","Fiserv, Inc.",FALSE,9/28/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,Hon. Lois Frankel,FISV,9/15/2021,sale_partial
"$1,001 - $15,000","Fiserv, Inc.",FALSE,7/6/2021,2021,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf,Hon. John Curtis,FISV,6/22/2021,purchase
"$1,001 - $15,000","Fiserv, Inc.",FALSE,4/27/2021,2021,MA09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018465.pdf,Hon. William R. Keating,FISV,3/17/2021,purchase
"$1,001 - $15,000","Fiserv, Inc.",FALSE,2/28/2022,2022,MA09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020504.pdf,Hon. William R. Keating,FISV,1/28/2022,sale_full
"$1,001 - $15,000","Fiserv, Inc.",FALSE,8/6/2021,2021,UT03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019228.pdf,Hon. John Curtis,FISV,7/19/2021,purchase
"$1,001 - $15,000","Fiserv, Inc.",FALSE,5/28/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,Hon. Lois Frankel,FISV,5/13/2020,sale_partial
"$1,001 - $15,000","Fiserv, Inc.",FALSE,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Hon. Gilbert Cisneros,FISV,3/18/2020,purchase
"$1,001 - $15,000","Fiserv, Inc.",FALSE,7/29/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf,Hon. Joe Courtney,FISV,5/1/2020,purchase
"$1,001 - $15,000","Fiserv, Inc.",FALSE,12/8/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017660.pdf,Hon. Susie Lee,FISV,11/4/2020,sale_partial
"$1,001 - $15,000","Fiserv, Inc.",FALSE,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Hon. Joe Courtney,FISV,8/7/2020,sale_full
"$1,001 - $15,000","Five Below, Inc.",FALSE,12/15/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017860.pdf,Hon. Gilbert Cisneros,FIVE,11/13/2020,sale_partial
"$1,001 - $15,000","Five Below, Inc.",FALSE,8/9/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,Hon. Josh Gottheimer,FIVE,7/1/2021,sale_partial
"$100,001 - $250,000","Five Below, Inc.",FALSE,8/3/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017068.pdf,Hon. Greg Gianforte,FIVE,7/28/2020,purchase
"$1,001 - $15,000","Five Below, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FIVE,6/24/2019,sale_full
"$1,001 - $15,000","Five Below, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FIVE,4/3/2019,purchase
"$1,001 - $15,000","Five Below, Inc.",TRUE,7/17/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016915.pdf,Hon. Gilbert Cisneros,FIVE,6/30/2020,sale_partial
"$1,001 - $15,000","Five Below, Inc.",FALSE,2/18/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015011.pdf,Hon. Gilbert Cisneros,FIVE,1/17/2020,purchase
"$1,001 - $15,000","Five Below, Inc.",TRUE,12/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017827.pdf,Hon. Josh Gottheimer,FIVE,11/11/2020,sale_partial
"$1,001 - $15,000","Five9, Inc.",FALSE,8/26/2021,2021,NJ07,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019374.pdf,Hon. Tom Malinowski,FIVN,1/27/2020,sale_full
"$1,001 - $15,000","Five9, Inc.",FALSE,3/6/2021,2021,NJ07,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018344.pdf,Hon. Tom Malinowski,FIVN,2/26/2021,purchase
"$1,001 - $15,000",Fiverr International Ltd,FALSE,2/27/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018292.pdf,Hon. Donald Sternoff Honorable Beyer,FVRR,2/26/2021,sale_full
"$1,001 - $15,000",Fiverr International Ltd,FALSE,1/1/2022,2022,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,Hon. Donald Sternoff Beyer,FVRR,12/21/2021,sale_full
"$1,001 - $15,000",Fiverr International Ltd,FALSE,9/6/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,Hon. Donald Sternoff Beyer,FVRR,8/27/2020,purchase
"$15,001 - $50,000",FL HSG Fin Corp Homeowner MTS Rev 2.15% Due 07/01/2029,FALSE,8/6/2021,2021,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019216.pdf,Hon. Suzan K. DelBene,--,7/1/2021,sale_partial
"$250,001 - $500,000",FL State Construction Ref BDS Ser 2016 A 5% Due 07/01/2021,FALSE,8/6/2021,2021,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019216.pdf,Hon. Suzan K. DelBene,--,7/1/2021,sale_full
"$1,001 - $15,000","Flagstar Bancorp, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FBC,4/30/2019,purchase
"$1,001 - $15,000","Flagstar Bancorp, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,FBC,6/24/2019,sale_full
"$1,001 - $15,000","FleetCor Technologies, Inc.",FALSE,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Hon. Susie Lee,FLT,1/13/2021,purchase
"$1,001 - $15,000","FleetCor Technologies, Inc.",FALSE,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Hon. Susie Lee,FLT,4/7/2020,purchase
"$1,001 - $15,000","FleetCor Technologies, Inc.",FALSE,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Hon. Gilbert Cisneros,FLT,3/18/2020,purchase
"$1,001 - $15,000","FleetCor Technologies, Inc.",FALSE,11/5/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017634.pdf,Hon. Josh Gottheimer,FLT,10/26/2020,sale_full
"$1,001 - $15,000","FleetCor Technologies, Inc.",FALSE,11/5/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017634.pdf,Hon. Josh Gottheimer,FLT,10/16/2020,purchase
"$1,001 - $15,000","FleetCor Technologies, Inc.",FALSE,12/8/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017660.pdf,Hon. Susie Lee,FLT,11/12/2020,sale_partial
