name,duration,playcount,listeners,mbid,url,artist,mbid,url
INFERNO,0,1314165,157508,,https://www.last.fm/music/Freddie+Dredd/_/CHA+CHA,Freddie Dredd,,https://www.last.fm/music/Freddie+Dredd
Livin' La Vida Loca,0,2148234,235845,,https://www.last.fm/music/Megan+Thee+Stallion/_/Girls+In+The+Hood,Megan Thee Stallion,,https://www.last.fm/music/Megan+Thee+Stallion
Club Can't Handle Me (feat. David Guetta),351,3938486,598889,f827b4ae-4573-4fe7-ba5a-aeeca572fec5,https://www.last.fm/music/Dio/_/Holy+Diver,Dio,c55193fb-f5d2-4839-a263-4c044fca1456,https://www.last.fm/music/Dio
Phonky Tribu,0,179903,22997,,https://www.last.fm/music/NCT+127/_/Gold+Dust,NCT 127,,https://www.last.fm/music/NCT+127
Doubt,0,1678988,293985,,https://www.last.fm/music/Kendrick+Lamar/_/Complexion+(A+Zulu+Love),Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
Sex with a Ghost,0,749903,165765,,https://www.last.fm/music/Drake/_/Calling+My+Name,Drake,b49b81cc-d5b7-4bdd-aadb-385df8de69a6,https://www.last.fm/music/Drake
Across the Universe,126,2438652,314479,371a649d-dd4e-4d15-bdf3-6aeb62926d33,https://www.last.fm/music/Mac+DeMarco/_/Blue+Boy,Mac DeMarco,f2492c31-54a8-4347-a1fc-f81f72873bbf,https://www.last.fm/music/Mac+DeMarco
TKN (feat. Travis Scott),0,314487,39947,,https://www.last.fm/music/Sxmpra/_/COWBELL+WARRIOR%21,Sxmpra,,https://www.last.fm/music/Sxmpra
They Don't Care About Us,0,7334693,158957,,https://www.last.fm/music/BTS/_/Intro:+Serendipity,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,https://www.last.fm/music/BTS
In The Flesh,0,1149806,194497,,https://www.last.fm/music/Eagles/_/Take+It+Easy+-+2013+Remaster,Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,https://www.last.fm/music/Eagles
CtrlAltDelete,0,2236613,204190,,https://www.last.fm/music/The+1975/_/TOOTIMETOOTIMETOOTIME,The 1975,5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,https://www.last.fm/music/The+1975
Detroit Rock City,253,2870707,641970,d8ed292c-6bad-4c2b-9043-a86a6506746a,https://www.last.fm/music/Blackstreet/_/No+Diggity,Blackstreet,d72d000b-b860-44f4-9ac1-5d82e3fff9a9,https://www.last.fm/music/Blackstreet
Tonight (feat. Ezra Koenig),0,3594860,141632,,https://www.last.fm/music/Lu%C3%ADsa+Sonza/_/MODO+TURBO,Luísa Sonza,,https://www.last.fm/music/Lu%C3%ADsa+Sonza
Prom Night,0,1509228,211911,,https://www.last.fm/music/The+Weeknd/_/Ordinary+Life,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,https://www.last.fm/music/The+Weeknd
Feather (feat. Cise Starr & Akin from Cyne),0,1393750,154646,,https://www.last.fm/music/Chord+Overstreet/_/Hold+On,Chord Overstreet,,https://www.last.fm/music/Chord+Overstreet
Movement,0,948073,124386,,https://www.last.fm/music/Becky+G/_/MAMIII,Becky G,eb90c8b8-d733-4c14-a293-105c3d1ba9b3,https://www.last.fm/music/Becky+G
LAW (Prod. Czaer),0,1642796,105086,,https://www.last.fm/music/Keshi/_/2+soon,Keshi,,https://www.last.fm/music/Keshi
B.O.T.A. (Baddest Of Them All),0,1818541,202511,,https://www.last.fm/music/Jeremy+Zucker/_/all+the+kids+are+depressed,Jeremy Zucker,,https://www.last.fm/music/Jeremy+Zucker
Half Life,0,1142623,91850,,https://www.last.fm/music/Ali/_/LOST+IN+PARADISE,Ali,fcd649fc-e4c5-4ce6-a3a8-5ce15d67a9a8,https://www.last.fm/music/Ali
Northern Attitude,278,2552312,537764,bfc232cb-aaab-4f60-ac19-9b7bd3c8fa2b,https://www.last.fm/music/Starship/_/We+Built+This+City,Starship,fbf445c0-11ae-4d3e-af1a-c6e2783e447c,https://www.last.fm/music/Starship
Good Form,0,1635635,111173,,https://www.last.fm/music/A+BOOGIE+WIT+DA+HOODIE/_/Me+and+My+Guitar,A BOOGIE WIT DA HOODIE,,https://www.last.fm/music/A+BOOGIE+WIT+DA+HOODIE
Make Me Your Queen,0,427854,123650,,https://www.last.fm/music/Justin+Timberlake/_/CAN%27T+STOP+THE+FEELING%21+(From+DreamWorks+Animation%27s+%22Trolls%22),Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,https://www.last.fm/music/Justin+Timberlake
Let Me Go,0,1074542,140424,,https://www.last.fm/music/YBN+Nahmir/_/Opp+Stoppa+(feat.+21+Savage),YBN Nahmir,,https://www.last.fm/music/YBN+Nahmir
Walk This Way,0,855199,147503,,https://www.last.fm/music/The+Smiths/_/The+Boy+with+the+Thorn+in+His+Side+-+2011+Remaster,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,https://www.last.fm/music/The+Smiths
High (feat. Danny Brown),0,440474,81331,,https://www.last.fm/music/Misfits/_/Hybrid+Moments+-+C.I.+Recording+1978,Misfits,936addc3-91aa-49de-8ec0-0dc186de151f,https://www.last.fm/music/Misfits
You and Whose Army?,218,3707880,692017,9436c9cc-c96d-4296-aa63-1fcea5e91fa3,https://www.last.fm/music/Madonna/_/Like+a+Virgin,Madonna,79239441-bfd5-4981-a70c-55c3f15c1287,https://www.last.fm/music/Madonna
Trust Fund Baby,263,2672333,259311,09a1b444-afeb-47a3-a47a-888092727ac5,https://www.last.fm/music/Twenty+One+Pilots/_/Holding+on+to+You,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,https://www.last.fm/music/Twenty+One+Pilots
10 P.M IN LNDN,0,1391223,275345,,https://www.last.fm/music/The+Beatles/_/Help%21+-+Remastered+2009,The Beatles,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,https://www.last.fm/music/The+Beatles
I Say a Little Prayer,0,845571,174637,,https://www.last.fm/music/The+Notorious+B.I.G./_/Mo+Money+Mo+Problems+(feat.+Puff+Daddy+&+Mase)+-+2014+Remaster,The Notorious B.I.G.,d5d97b2b-b83b-4976-814a-056d9076c8c3,https://www.last.fm/music/The+Notorious+B.I.G.
Heaven Is a Place on Earth,348,894218,126484,3500b855-9df2-44ef-8698-1f6ca51ff166,https://www.last.fm/music/Mojave+3/_/Love+Songs+on+the+Radio,Mojave 3,abf74786-2f3e-47e0-ae68-69a55c13909a,https://www.last.fm/music/Mojave+3
Head In The Ceiling Fan,202,1482800,237649,86468647-32fe-4875-b00d-e3318eba52d4,https://www.last.fm/music/The+Drums/_/I+Don%27t+Know+How+To+Love,The Drums,c3ecef5d-84f3-4942-8c24-0a626343c3f4,https://www.last.fm/music/The+Drums
POOl,0,2007757,184435,,https://www.last.fm/music/ElyOtto/_/SugarCrash%21,ElyOtto,,https://www.last.fm/music/ElyOtto
"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",0,1256088,233670,,https://www.last.fm/music/The+Beatles/_/A+Day+In+The+Life+-+Remastered+2009,The Beatles,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,https://www.last.fm/music/The+Beatles
Wrath,0,2725942,404633,3cb2cc8d-460b-49ab-b7ae-c04473c9d8ce,https://www.last.fm/music/Iggy+Azalea/_/Black+Widow,Iggy Azalea,3a052c99-8c18-484a-8beb-9873b4fb3106,https://www.last.fm/music/Iggy+Azalea
Noticed,427,7175857,1168386,7a933538-2fb2-4d43-9fac-030840935409,https://www.last.fm/music/The+Doors/_/Light+My+Fire,The Doors,9efff43b-3b29-4082-824e-bc82f646f93d,https://www.last.fm/music/The+Doors
Make Her Say,0,1340228,87882,,https://www.last.fm/music/TWICE/_/Last+Waltz,TWICE,d594ff3d-d3ca-4d2e-bb6a-a7dada9af0c5,https://www.last.fm/music/TWICE
Block me out,230,2065501,283525,f440c86b-d164-4c9d-9129-1a3dffe3ba41,https://www.last.fm/music/The+Strokes/_/Welcome+To+Japan,The Strokes,f181961b-20f7-459e-89de-920ef03c7ed0,https://www.last.fm/music/The+Strokes
La Difícil,366,2128541,244603,3a61f453-fcd8-4150-a803-2d244d8afbe4,https://www.last.fm/music/My+Chemical+Romance/_/Demolition+Lovers,My Chemical Romance,c07f0676-9143-4217-8a9f-4c26bd636f13,https://www.last.fm/music/My+Chemical+Romance
Rose Blood,180,5812107,931423,aa9fb372-52bb-4afc-b8fb-3aae20672d79,https://www.last.fm/music/Jefferson+Airplane/_/Somebody+to+Love,Jefferson Airplane,39c2a93d-9afa-4a22-9bba-c087ab056e1c,https://www.last.fm/music/Jefferson+Airplane
New Patek,0,1392981,164053,,https://www.last.fm/music/One+Direction/_/Right+Now,One Direction,3fedf601-0039-4ba4-af53-7b6d1ff5b69a,https://www.last.fm/music/One+Direction
Miles,222,3044382,492930,327a7195-9ee8-495e-b369-f87c132fa02a,https://www.last.fm/music/CeeLo+Green/_/Fuck+You,CeeLo Green,2c69465c-0f76-45ce-90a2-1ed0fdacc997,https://www.last.fm/music/CeeLo+Green
Goosebumps - Remix,0,1688119,202751,,https://www.last.fm/music/Foster+the+People/_/Imagination,Foster the People,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,https://www.last.fm/music/Foster+the+People
Every Little Thing She Does Is Magic,0,1623920,121151,,https://www.last.fm/music/Itzy/_/SHOOT%21,Itzy,,https://www.last.fm/music/Itzy
Pennyroyal Tea,0,8427894,181382,,https://www.last.fm/music/BTS/_/Singularity,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,https://www.last.fm/music/BTS
Lucky Ones,234,1335532,222069,7cc90b97-7a17-42d4-9cfe-57b914f9193e,https://www.last.fm/music/Kanye+West/_/Late,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Anyone,0,936313,39232,,https://www.last.fm/music/Louis+Tomlinson/_/Bigger+Than+Me,Louis Tomlinson,,https://www.last.fm/music/Louis+Tomlinson
Don't Bring Me Down,0,86261,18612,,https://www.last.fm/music/LUCKI/_/NOTICED+YA,LUCKI,,https://www.last.fm/music/LUCKI
The Phoenix,303,4121021,834478,d15ba2bd-f227-415f-9c8a-4245a51a6d8f,https://www.last.fm/music/Cream/_/White+Room,Cream,be212372-2e70-429a-bd5c-86239716edc4,https://www.last.fm/music/Cream
Vampires Will Never Hurt You,0,46365,18844,,https://www.last.fm/music/LCD+Soundsystem/_/new+body+rhumba+(from+the+film+White+Noise),LCD Soundsystem,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,https://www.last.fm/music/LCD+Soundsystem
thought i was playing,0,4253522,141687,,https://www.last.fm/music/Agust+D/_/What+do+you+think%3F,Agust D,,https://www.last.fm/music/Agust+D
Everybody,0,1588077,141072,,https://www.last.fm/music/M%C3%A5neskin/_/CORALINE,Måneskin,,https://www.last.fm/music/M%C3%A5neskin
Rubbin Off The Paint,0,2051127,355851,,https://www.last.fm/music/Kanye+West/_/Addiction,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Neon,0,2142238,275570,,https://www.last.fm/music/Kanye+West/_/Closed+On+Sunday,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Cigaro,0,110401,20880,,https://www.last.fm/music/Fletcher/_/Serial+Heartbreaker,Fletcher,74e48a87-97e8-47a0-bec9-bcb105c45d4f,https://www.last.fm/music/Fletcher
Brian is the Most Beautiful,304,5349946,656540,8d7f81d3-2d8f-4118-bba0-8f6c64483467,https://www.last.fm/music/Metallica/_/Whiskey+in+the+Jar,Metallica,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,https://www.last.fm/music/Metallica
Temporary Fix,0,1450030,124768,,https://www.last.fm/music/League+of+Legends/_/RISE,League of Legends,9243bdc6-c518-4520-9100-1c2fbd9e5835,https://www.last.fm/music/League+of+Legends
Broken,0,926680,124972,,https://www.last.fm/music/beabadoobee/_/Dance+with+Me,beabadoobee,,https://www.last.fm/music/beabadoobee
Somebody's Watching Me - Single Version,0,86741,28051,,https://www.last.fm/music/Pet+Shop+Boys/_/West+End+Girls+-+2018+Remaster,Pet Shop Boys,be540c02-7898-4b79-9acc-c8122c7d9e83,https://www.last.fm/music/Pet+Shop+Boys
Price Tag,174,1815174,168057,e4d63db0-d61d-4089-8016-20fc8813d670,https://www.last.fm/music/One+Direction/_/Fireproof,One Direction,3fedf601-0039-4ba4-af53-7b6d1ff5b69a,https://www.last.fm/music/One+Direction
Last Call,0,1272069,182499,,"https://www.last.fm/music/Sia/_/Genius+(feat.+Sia,+Diplo,+and+Labrinth)",Sia,2f548675-008d-4332-876c-108b0c7ab9c5,https://www.last.fm/music/Sia
Gallowdance,0,858424,107887,,https://www.last.fm/music/Hozier/_/Would+That+I,Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,https://www.last.fm/music/Hozier
Radio/Video,226,3608382,404952,42bf58b4-9a5d-46e7-83b4-bb0c398ea114,https://www.last.fm/music/Arctic+Monkeys/_/Suck+It+and+See,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,https://www.last.fm/music/Arctic+Monkeys
Ylang ylang,0,2228628,262041,,https://www.last.fm/music/Foster+the+People/_/Sit+Next+to+Me,Foster the People,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,https://www.last.fm/music/Foster+the+People
TAIL,0,902498,67799,,https://www.last.fm/music/Agust+D/_/28+(feat.+NiiHWA),Agust D,,https://www.last.fm/music/Agust+D
I Don't Wanna Be Me,0,305479,38647,,https://www.last.fm/music/Kxllswxtch/_/WASTE,Kxllswxtch,,https://www.last.fm/music/Kxllswxtch
Painkiller,0,968496,73627,,https://www.last.fm/music/yeat/_/Big+Tonka+(feat.+Lil+Uzi+Vert),yeat,,https://www.last.fm/music/yeat
Hate Me (with Juice WRLD),0,740953,100435,,https://www.last.fm/music/Steve+Lacy/_/Love+2+Fast,Steve Lacy,ca9766a0-1c30-43e6-a213-bac1334efc4a,https://www.last.fm/music/Steve+Lacy
Piss On Your Grave (feat. Kanye West),0,117905,31661,,https://www.last.fm/music/Zeph/_/could+you+love+me+while+i+hate+myself,Zeph,,https://www.last.fm/music/Zeph
Baby Blue - Remastered 2010,0,665331,91386,,https://www.last.fm/music/Kodak+Black/_/Love+&+War,Kodak Black,,https://www.last.fm/music/Kodak+Black
Get Gone,0,2122088,156222,,https://www.last.fm/music/Red+Velvet/_/Dumb+Dumb,Red Velvet,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,https://www.last.fm/music/Red+Velvet
Souvenir,0,1037511,133925,,https://www.last.fm/music/Tyga/_/Freaky+Deaky,Tyga,ce09ea31-3d4a-4487-a797-e315175457a0,https://www.last.fm/music/Tyga
God Knows I Tried,0,1430218,207133,,https://www.last.fm/music/Claire+Rosinkranz/_/Backyard+Boy,Claire Rosinkranz,,https://www.last.fm/music/Claire+Rosinkranz
What's The Difference,179,4736643,630621,07ea112f-a000-41e8-9f5b-47d5e81851e6,https://www.last.fm/music/Metro+Station/_/Shake+It,Metro Station,ab7ebf8c-059f-4071-93b1-dd3ae80d60b2,https://www.last.fm/music/Metro+Station
Why Am I Like This?,0,50070,18414,,https://www.last.fm/music/M.I.A./_/beep,M.I.A.,b22d45dd-deae-4663-a782-542db02e25cf,https://www.last.fm/music/M.I.A.
Last Train At 25 O'clock,294,1070678,191512,c13a53e7-493a-46c0-a60e-7adaa8f73d96,https://www.last.fm/music/Brandy/_/The+Boy+Is+Mine,Brandy,f91af86f-d761-4fdc-b709-2251bc0d20c0,https://www.last.fm/music/Brandy
Emergency,0,1086683,145984,,"https://www.last.fm/music/Childish+Gambino/_/12.38+(feat.+21+Savage,+Ink+&+Kadhja+Bonet)",Childish Gambino,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,https://www.last.fm/music/Childish+Gambino
Nice Boys,0,1739471,176612,,https://www.last.fm/music/JackBoys/_/GANG+GANG,JackBoys,,https://www.last.fm/music/JackBoys
Champagne Shots,203,4330655,707013,1f8051df-6ad8-4243-9023-657ad6cd31a1,https://www.last.fm/music/KT+Tunstall/_/Suddenly+I+See,KT Tunstall,951d2103-9c7d-4849-ae60-88bf6aa4790b,https://www.last.fm/music/KT+Tunstall
Wild at Heart,304,3262478,419524,2360ddae-451c-49f9-a0ee-01487ee4b351,https://www.last.fm/music/Beach+House/_/Lazuli,Beach House,d5cc67b8-1cc4-453b-96e8-44487acdebea,https://www.last.fm/music/Beach+House
Super Urus - Bonus,0,6460422,195385,,https://www.last.fm/music/Halsey/_/sUgA%27S+INtErlUde,Halsey,,https://www.last.fm/music/Halsey
Do It Again,0,1586327,215836,,https://www.last.fm/music/Mac+DeMarco/_/This+Old+Dog,Mac DeMarco,f2492c31-54a8-4347-a1fc-f81f72873bbf,https://www.last.fm/music/Mac+DeMarco
If You’re Too Shy (Let Me Know),197,2509423,432952,5c3988e7-2bfc-4a5d-901a-03b06e78ba63,https://www.last.fm/music/Bruno+Mars/_/Count+on+Me,Bruno Mars,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,https://www.last.fm/music/Bruno+Mars
We Were Happy (Taylor’s Version) (From The Vault),268,1079784,117271,efed09d8-6260-4960-9a90-a4972f02cbbe,https://www.last.fm/music/The+Brobecks/_/Better+Than+Me,The Brobecks,08a013b1-f521-457c-8b8a-149051cb52b5,https://www.last.fm/music/The+Brobecks
Stronger (What Doesn't Kill You),237,1667562,447592,f237dcf0-736e-4f68-8044-625335c0bdae,https://www.last.fm/music/50+Cent/_/Just+A+Lil+Bit,50 Cent,8e68819d-71be-4e7d-b41d-f1df81b01d3f,https://www.last.fm/music/50+Cent
What’s Your Pleasure?,0,611928,90887,,https://www.last.fm/music/omar+apollo/_/Go+Away,omar apollo,,https://www.last.fm/music/omar+apollo
FAFO,0,408956,77620,,https://www.last.fm/music/Denzel+Curry/_/Angelz+%5Bfeat.+Karriem+Riggins%5D,Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry
"Check Yes, Juliet",0,34405,18385,,https://www.last.fm/music/Lil+Baby/_/Everything,Lil Baby,,https://www.last.fm/music/Lil+Baby
Five Years - 2012 Remaster,0,208505,24075,,https://www.last.fm/music/Feid/_/Feliz+Cumplea%C3%B1os+Ferxxo,Feid,,https://www.last.fm/music/Feid
Kiss from a Rose,0,1026346,150305,,https://www.last.fm/music/Odie/_/North+Face,Odie,68ee644a-5cf5-4319-8652-e878f946e46e,https://www.last.fm/music/Odie
Grace,0,276326,65112,,https://www.last.fm/music/Rex+Orange+County/_/THREAT,Rex Orange County,,https://www.last.fm/music/Rex+Orange+County
I Drink Wine,0,224656,49956,,https://www.last.fm/music/Alok/_/Deep+Down+(feat.+Never+Dull),Alok,,https://www.last.fm/music/Alok
Lying from You,0,219842,32435,,https://www.last.fm/music/DJ+AK+BR/_/Melodia+Alucin%C3%B3gena,DJ AK BR,,https://www.last.fm/music/DJ+AK+BR
In The Party,298,2057992,488243,67d46de8-9ec7-4541-87d9-58ba2ae7938a,https://www.last.fm/music/D12/_/My+Band,D12,9ab19acf-06d9-4c92-bd5a-8c945488d45b,https://www.last.fm/music/D12
Fitter Happier,0,1816749,191351,,https://www.last.fm/music/Nicki+Minaj/_/Barbie+Tingz,Nicki Minaj,1036b808-f58c-4a3e-b461-a2c4492ecf1b,https://www.last.fm/music/Nicki+Minaj
Sparkling,0,209841,42217,,https://www.last.fm/music/Rosal%C3%ADa/_/AISLAMIENTO,Rosalía,ac0ee862-a6ca-4d39-a7a4-d8460534ba30,https://www.last.fm/music/Rosal%C3%ADa
Loose,0,881220,85215,,https://www.last.fm/music/D.+Savage/_/Opera,D. Savage,,https://www.last.fm/music/D.+Savage
Fingers Crossed,0,462582,91960,,https://www.last.fm/music/Denzel+Curry/_/The+Smell+Of+Death,Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry
Session 32,0,73106,18364,,https://www.last.fm/music/Stormzy/_/Mel+Made+Me+Do+It,Stormzy,67fd5116-7a49-4abf-a34f-b08774128a7a,https://www.last.fm/music/Stormzy
Cleanin' Out My Closet,0,2578569,290097,,https://www.last.fm/music/Lil+Nas+X/_/HOLIDAY,Lil Nas X,,https://www.last.fm/music/Lil+Nas+X
Muzzle,0,1523522,176004,,https://www.last.fm/music/Mac+Miller/_/Perfecto,Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,https://www.last.fm/music/Mac+Miller
Whalien 52,0,964113,145122,,https://www.last.fm/music/Q/_/Take+Me+Where+Your+Heart+Is,Q,ffdd236e-2dae-411c-b687-133e2e8cde58,https://www.last.fm/music/Q
Points of Authority,0,2044686,107874,,https://www.last.fm/music/Dreamcatcher/_/BOCA,Dreamcatcher,8e5e3cd0-6b1b-4f7e-be34-baee059363fa,https://www.last.fm/music/Dreamcatcher
Michelle - Remastered 2009,183,3217928,578846,33fb52b6-c9a7-4c66-93b8-603fe0ab8cb1,https://www.last.fm/music/Bowling+for+Soup/_/1985,Bowling for Soup,bcb95908-5c6e-453a-97fc-d69003d250ff,https://www.last.fm/music/Bowling+for+Soup
Demasiadas Mujeres,0,2588741,322326,,https://www.last.fm/music/Ed+Sheeran/_/I+Don%27t+Care+(with+Justin+Bieber),Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,https://www.last.fm/music/Ed+Sheeran
E-ER (feat. Lil Yachty),274,1965851,234656,,https://www.last.fm/music/Amber+Run/_/I+Found,Amber Run,0070ca77-26e8-4ce2-a28a-d1b76ec15485,https://www.last.fm/music/Amber+Run
Donchano,173,4573525,796867,96b8213c-48ab-435a-bd70-7f9d491fd107,https://www.last.fm/music/Nina+Simone/_/Feeling+Good,Nina Simone,2944824d-4c26-476f-a981-be849081942f,https://www.last.fm/music/Nina+Simone
F.U.N,0,957946,149422,,"https://www.last.fm/music/Tyler,+the+Creator/_/PartyIsntOver%2FCampfire%2FBimmer+(feat.+Frank+Ocean,+feat.+Laetitia+Sadier,+feat.+Laetitia+Sadier+&+Frank+Ocean)","Tyler, the Creator",f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,"https://www.last.fm/music/Tyler,+the+Creator"
Percolator,323,1934830,306570,,"https://www.last.fm/music/Radiohead/_/There,+There",Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,https://www.last.fm/music/Radiohead
Kiss Of Life,0,42995,18337,,https://www.last.fm/music/Quavo/_/To+The+Bone+(feat.+YoungBoy+Never+Broke+Again),Quavo,,https://www.last.fm/music/Quavo
Safe & Sound - from The Hunger Games Soundtrack,277,1982991,375382,d9001d29-0a5d-42e6-9987-d696020b65f1,https://www.last.fm/music/Steely+Dan/_/Reelin%27+In+The+Years,Steely Dan,e01c3376-15fa-40d7-b747-5f219bdefdd7,https://www.last.fm/music/Steely+Dan
Hang 'Em High,0,2147089,209562,,https://www.last.fm/music/Rina+Sawayama/_/Bad+Friend,Rina Sawayama,,https://www.last.fm/music/Rina+Sawayama
Lift Yourself,0,1356756,213245,,https://www.last.fm/music/The+Weeknd/_/Nothing+Without+You,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,https://www.last.fm/music/The+Weeknd
The Pot,0,1265791,141061,,https://www.last.fm/music/Shawn+Mendes/_/It%27ll+Be+Okay,Shawn Mendes,b7d92248-97e3-4450-8057-6fe06738f735,https://www.last.fm/music/Shawn+Mendes
She Plays Bass,0,894649,41799,,https://www.last.fm/music/STRAY+KIDS/_/CIRCUS,STRAY KIDS,,https://www.last.fm/music/STRAY+KIDS
Asphalt Meadows,0,45679,18327,,https://www.last.fm/music/Yeah+Yeah+Yeahs/_/Lovebomb,Yeah Yeah Yeahs,584c04d2-4acc-491b-8a0a-e63133f4bfc4,https://www.last.fm/music/Yeah+Yeah+Yeahs
Perfect Day,0,1129650,151188,,https://www.last.fm/music/Sir+Chloe/_/Animal,Sir Chloe,,https://www.last.fm/music/Sir+Chloe
These Boots Are Made for Walkin',0,2033048,307170,,"https://www.last.fm/music/Gnash/_/I+Hate+U,+I+Love+U+(feat.+Olivia+O%27Brien)",Gnash,,https://www.last.fm/music/Gnash
"Dream, Ivory",0,105998,23972,,https://www.last.fm/music/Jean+Dawson/_/THREE+HEADS%2A,Jean Dawson,,https://www.last.fm/music/Jean+Dawson
Wyclef Jean,193,1175033,129477,955b0eff-3f95-4f70-ae60-60265641c972,https://www.last.fm/music/The+Living+Tombstone/_/Discord,The Living Tombstone,3f6ee55e-d523-4dd8-a027-7a6af9909ae1,https://www.last.fm/music/The+Living+Tombstone
Poesia Acústica 13,0,731679,54536,,https://www.last.fm/music/Matu%C3%AA/_/Vampiro,Matuê,,https://www.last.fm/music/Matu%C3%AA
This House Is a Circus,0,1508365,192009,,https://www.last.fm/music/Verzache/_/Needs,Verzache,,https://www.last.fm/music/Verzache
Come In With The Rain (Taylor’s Version),0,886809,133872,,https://www.last.fm/music/AnnenMayKantereit/_/Tom%27s+Diner,AnnenMayKantereit,65daba7b-f387-46cc-a0c8-d0191b099586,https://www.last.fm/music/AnnenMayKantereit
Start,242,994803,164165,cc718b03-3de2-4e4e-ae1a-328727d4c08d,https://www.last.fm/music/ABBA/_/Slipping+Through+My+Fingers,ABBA,d87e52c5-bb8d-4da8-b941-9f4928627dc8,https://www.last.fm/music/ABBA
Moment 4 Life,263,3386680,646488,3c3cfaaa-b767-4a4d-8b76-a38d39cf0cd8,https://www.last.fm/music/Yes/_/Owner+of+a+Lonely+Heart,Yes,c1d4f2ba-cf39-460c-9528-6b827d3417a1,https://www.last.fm/music/Yes
Goldie,0,1887931,240535,,"https://www.last.fm/music/Willow/_/Female+Energy,+Part+2",Willow,c53bb734-57cb-43eb-a6d1-e4794c9b9295,https://www.last.fm/music/Willow
Lovesong - 2010 Remaster,208,1506640,183059,21166fe1-2a7d-45f6-ab4b-66dd4528a5d8,https://www.last.fm/music/C418/_/Subwoofer+Lullaby,C418,fac55e3c-d459-45ed-9f9f-f5078d3b3423,https://www.last.fm/music/C418
Two Princes,0,1351908,126643,,https://www.last.fm/music/Lil+Tecca/_/Out+Of+Love+(feat.+Internet+Money),Lil Tecca,,https://www.last.fm/music/Lil+Tecca
Girls In Bikinis,0,1963146,240784,,https://www.last.fm/music/Kid+Cudi/_/Just+What+I+Am,Kid Cudi,e0e1db18-f7ba-4dee-95ff-7ae8cf545460,https://www.last.fm/music/Kid+Cudi
Cranes In the Sky,202,1236489,251228,051c966e-a7b9-414c-887a-091390d0c755,https://www.last.fm/music/Sean+Kingston/_/Eenie+Meenie,Sean Kingston,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,https://www.last.fm/music/Sean+Kingston
Gnaw,0,907366,154694,,https://www.last.fm/music/Stone+Temple+Pilots/_/Interstate+Love+Song+-+2019+Remaster,Stone Temple Pilots,8c32bb01-58a3-453b-8050-8c0620edb0e5,https://www.last.fm/music/Stone+Temple+Pilots
The Night Is Still Young,0,1368592,144505,,https://www.last.fm/music/ThouxanBanFauni/_/ULTRA+VIOLET,ThouxanBanFauni,,https://www.last.fm/music/ThouxanBanFauni
Sorry 4 What? // LV BELT,0,433621,73378,,https://www.last.fm/music/Megadeth/_/Holy+Wars...The+Punishment+Due+-+Remastered,Megadeth,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,https://www.last.fm/music/Megadeth
Jennifer's Body,243,1245777,189877,d07da5cd-219f-43f6-9a6f-4d129a58666c,https://www.last.fm/music/Bridgit+Mendler/_/Hurricane,Bridgit Mendler,f59f7cee-8f6a-4a6f-b23c-f3b5fdf6208f,https://www.last.fm/music/Bridgit+Mendler
